province_name,year,month,mean_temp
Maluku Utara,1950,Nov,25.06
Maluku Utara,1950,Dec,24.84
Maluku Utara,1951,Jan,25.22
Maluku Utara,1951,Feb,25.01
Maluku Utara,1951,Mar,25.18
Maluku Utara,1951,Apr,25.34
Maluku Utara,1951,May,25.55
Maluku Utara,1951,Jun,25.5
Maluku Utara,1951,Jul,25.17
Maluku Utara,1951,Aug,24.91
Maluku Utara,1951,Sep,24.99
Maluku Utara,1951,Oct,25.35
Maluku Utara,1951,Nov,25.44
Maluku Utara,1951,Dec,25.1
Maluku Utara,1952,Jan,25.22
Maluku Utara,1952,Feb,25.2
Maluku Utara,1952,Mar,25.13
Maluku Utara,1952,Apr,25.33
Maluku Utara,1952,May,25.57
Maluku Utara,1952,Jun,25.32
Maluku Utara,1952,Jul,25.18
Maluku Utara,1952,Aug,24.86
Maluku Utara,1952,Sep,25.08
Maluku Utara,1952,Oct,25.23
Maluku Utara,1952,Nov,25.14
Maluku Utara,1952,Dec,25.05
Maluku Utara,1953,Jan,25.15
Maluku Utara,1953,Feb,25.03
Maluku Utara,1953,Mar,25.18
Maluku Utara,1953,Apr,25.38
Maluku Utara,1953,May,25.56
Maluku Utara,1953,Jun,25.51
Maluku Utara,1953,Jul,25.14
Maluku Utara,1953,Aug,24.86
Maluku Utara,1953,Sep,25.11
Maluku Utara,1953,Oct,25.39
Maluku Utara,1953,Nov,25.14
Maluku Utara,1953,Dec,25.07
Maluku Utara,1954,Jan,25.2
Maluku Utara,1954,Feb,25.14
Maluku Utara,1954,Mar,25.19
Maluku Utara,1954,Apr,25.42
Maluku Utara,1954,May,25.48
Maluku Utara,1954,Jun,25.4
Maluku Utara,1954,Jul,25.13
Maluku Utara,1954,Aug,24.86
Maluku Utara,1954,Sep,24.97
Maluku Utara,1954,Oct,25.06
Maluku Utara,1954,Nov,25.0
Maluku Utara,1954,Dec,24.93
Maluku Utara,1955,Jan,25.12
Maluku Utara,1955,Feb,25.0
Maluku Utara,1955,Mar,25.25
Maluku Utara,1955,Apr,25.35
Maluku Utara,1955,May,25.5
Maluku Utara,1955,Jun,25.3
Maluku Utara,1955,Jul,25.15
Maluku Utara,1955,Aug,24.89
Maluku Utara,1955,Sep,25.03
Maluku Utara,1955,Oct,25.12
Maluku Utara,1955,Nov,25.04
Maluku Utara,1955,Dec,25.01
Maluku Utara,1956,Jan,25.07
Maluku Utara,1956,Feb,25.08
Maluku Utara,1956,Mar,25.19
Maluku Utara,1956,Apr,25.37
Maluku Utara,1956,May,25.44
Maluku Utara,1956,Jun,25.3
Maluku Utara,1956,Jul,25.11
Maluku Utara,1956,Aug,24.84
Maluku Utara,1956,Sep,24.87
Maluku Utara,1956,Oct,25.03
Maluku Utara,1956,Nov,25.13
Maluku Utara,1956,Dec,24.84
Maluku Utara,1957,Jan,25.14
Maluku Utara,1957,Feb,24.99
Maluku Utara,1957,Mar,25.26
Maluku Utara,1957,Apr,25.43
Maluku Utara,1957,May,25.56
Maluku Utara,1957,Jun,25.51
Maluku Utara,1957,Jul,25.18
Maluku Utara,1957,Aug,24.93
Maluku Utara,1957,Sep,24.92
Maluku Utara,1957,Oct,25.3
Maluku Utara,1957,Nov,25.31
Maluku Utara,1957,Dec,25.11
Maluku Utara,1958,Jan,25.23
Maluku Utara,1958,Feb,25.14
Maluku Utara,1958,Mar,25.41
Maluku Utara,1958,Apr,25.47
Maluku Utara,1958,May,25.64
Maluku Utara,1958,Jun,25.48
Maluku Utara,1958,Jul,25.25
Maluku Utara,1958,Aug,24.95
Maluku Utara,1958,Sep,25.07
Maluku Utara,1958,Oct,25.2
Maluku Utara,1958,Nov,25.29
Maluku Utara,1958,Dec,25.09
Maluku Utara,1959,Jan,25.16
Maluku Utara,1959,Feb,25.1
Maluku Utara,1959,Mar,25.21
Maluku Utara,1959,Apr,25.35
Maluku Utara,1959,May,25.58
Maluku Utara,1959,Jun,25.38
Maluku Utara,1959,Jul,25.15
Maluku Utara,1959,Aug,24.86
Maluku Utara,1959,Sep,24.98
Maluku Utara,1959,Oct,25.23
Maluku Utara,1959,Nov,25.32
Maluku Utara,1959,Dec,25.09
Maluku Utara,1960,Jan,25.22
Maluku Utara,1960,Feb,25.08
Maluku Utara,1960,Mar,25.31
Maluku Utara,1960,Apr,25.47
Maluku Utara,1960,May,25.56
Maluku Utara,1960,Jun,25.37
Maluku Utara,1960,Jul,25.18
Maluku Utara,1960,Aug,24.94
Maluku Utara,1960,Sep,24.99
Maluku Utara,1960,Oct,25.32
Maluku Utara,1960,Nov,25.4
Maluku Utara,1960,Dec,25.27
Maluku Utara,1961,Jan,25.14
Maluku Utara,1961,Feb,25.2
Maluku Utara,1961,Mar,25.39
Maluku Utara,1961,Apr,25.48
Maluku Utara,1961,May,25.55
Maluku Utara,1961,Jun,25.31
Maluku Utara,1961,Jul,25.18
Maluku Utara,1961,Aug,24.89
Maluku Utara,1961,Sep,24.98
Maluku Utara,1961,Oct,25.2
Maluku Utara,1961,Nov,25.32
Maluku Utara,1961,Dec,25.24
Maluku Utara,1962,Jan,25.17
Maluku Utara,1962,Feb,25.08
Maluku Utara,1962,Mar,25.22
Maluku Utara,1962,Apr,25.39
Maluku Utara,1962,May,25.51
Maluku Utara,1962,Jun,25.42
Maluku Utara,1962,Jul,25.22
Maluku Utara,1962,Aug,24.88
Maluku Utara,1962,Sep,24.95
Maluku Utara,1962,Oct,25.33
Maluku Utara,1962,Nov,25.44
Maluku Utara,1962,Dec,25.19
Maluku Utara,1963,Jan,25.16
Maluku Utara,1963,Feb,25.17
Maluku Utara,1963,Mar,25.12
Maluku Utara,1963,Apr,25.42
Maluku Utara,1963,May,25.59
Maluku Utara,1963,Jun,25.49
Maluku Utara,1963,Jul,25.22
Maluku Utara,1963,Aug,24.87
Maluku Utara,1963,Sep,25.02
Maluku Utara,1963,Oct,25.32
Maluku Utara,1963,Nov,25.51
Maluku Utara,1963,Dec,25.34
Maluku Utara,1964,Jan,25.24
Maluku Utara,1964,Feb,25.23
Maluku Utara,1964,Mar,25.22
Maluku Utara,1964,Apr,25.51
Maluku Utara,1964,May,25.6
Maluku Utara,1964,Jun,25.4
Maluku Utara,1964,Jul,25.18
Maluku Utara,1964,Aug,24.86
Maluku Utara,1964,Sep,25.1
Maluku Utara,1964,Oct,25.13
Maluku Utara,1964,Nov,25.11
Maluku Utara,1964,Dec,25.01
Maluku Utara,1965,Jan,25.14
Maluku Utara,1965,Feb,25.08
Maluku Utara,1965,Mar,25.34
Maluku Utara,1965,Apr,25.32
Maluku Utara,1965,May,25.54
Maluku Utara,1965,Jun,25.44
Maluku Utara,1965,Jul,25.14
Maluku Utara,1965,Aug,24.92
Maluku Utara,1965,Sep,25.14
Maluku Utara,1965,Oct,25.44
Maluku Utara,1965,Nov,25.39
Maluku Utara,1965,Dec,25.11
Maluku Utara,1966,Jan,25.21
Maluku Utara,1966,Feb,25.19
Maluku Utara,1966,Mar,25.29
Maluku Utara,1966,Apr,25.55
Maluku Utara,1966,May,25.6
Maluku Utara,1966,Jun,25.47
Maluku Utara,1966,Jul,25.2
Maluku Utara,1966,Aug,24.94
Maluku Utara,1966,Sep,25.15
Maluku Utara,1966,Oct,25.27
Maluku Utara,1966,Nov,25.34
Maluku Utara,1966,Dec,25.18
Maluku Utara,1967,Jan,25.2
Maluku Utara,1967,Feb,25.1
Maluku Utara,1967,Mar,25.35
Maluku Utara,1967,Apr,25.29
Maluku Utara,1967,May,25.54
Maluku Utara,1967,Jun,25.42
Maluku Utara,1967,Jul,25.24
Maluku Utara,1967,Aug,24.92
Maluku Utara,1967,Sep,24.95
Maluku Utara,1967,Oct,25.16
Maluku Utara,1967,Nov,25.27
Maluku Utara,1967,Dec,25.13
Maluku Utara,1968,Jan,25.2
Maluku Utara,1968,Feb,25.0
Maluku Utara,1968,Mar,25.32
Maluku Utara,1968,Apr,25.33
Maluku Utara,1968,May,25.58
Maluku Utara,1968,Jun,25.53
Maluku Utara,1968,Jul,25.31
Maluku Utara,1968,Aug,24.94
Maluku Utara,1968,Sep,24.97
Maluku Utara,1968,Oct,25.19
Maluku Utara,1968,Nov,25.2
Maluku Utara,1968,Dec,25.17
Maluku Utara,1969,Jan,25.22
Maluku Utara,1969,Feb,25.17
Maluku Utara,1969,Mar,25.56
Maluku Utara,1969,Apr,25.46
Maluku Utara,1969,May,25.68
Maluku Utara,1969,Jun,25.46
Maluku Utara,1969,Jul,25.19
Maluku Utara,1969,Aug,24.97
Maluku Utara,1969,Sep,25.05
Maluku Utara,1969,Oct,25.24
Maluku Utara,1969,Nov,25.36
Maluku Utara,1969,Dec,25.13
Maluku Utara,1970,Jan,25.25
Maluku Utara,1970,Feb,25.21
Maluku Utara,1970,Mar,25.44
Maluku Utara,1970,Apr,25.47
Maluku Utara,1970,May,25.62
Maluku Utara,1970,Jun,25.45
Maluku Utara,1970,Jul,25.22
Maluku Utara,1970,Aug,24.94
Maluku Utara,1970,Sep,25.08
Maluku Utara,1970,Oct,25.27
Maluku Utara,1970,Nov,25.32
Maluku Utara,1970,Dec,25.1
Maluku Utara,1971,Jan,25.13
Maluku Utara,1971,Feb,25.06
Maluku Utara,1971,Mar,25.2
Maluku Utara,1971,Apr,25.3
Maluku Utara,1971,May,25.55
Maluku Utara,1971,Jun,25.27
Maluku Utara,1971,Jul,25.15
Maluku Utara,1971,Aug,24.85
Maluku Utara,1971,Sep,25.0
Maluku Utara,1971,Oct,25.08
Maluku Utara,1971,Nov,25.09
Maluku Utara,1971,Dec,25.11
Maluku Utara,1972,Jan,25.14
Maluku Utara,1972,Feb,25.07
Maluku Utara,1972,Mar,25.03
Maluku Utara,1972,Apr,25.28
Maluku Utara,1972,May,25.55
Maluku Utara,1972,Jun,25.3
Maluku Utara,1972,Jul,25.23
Maluku Utara,1972,Aug,24.87
Maluku Utara,1972,Sep,25.04
Maluku Utara,1972,Oct,25.21
Maluku Utara,1972,Nov,25.47
Maluku Utara,1972,Dec,25.35
Maluku Utara,1973,Jan,25.21
Maluku Utara,1973,Feb,25.22
Maluku Utara,1973,Mar,25.3
Maluku Utara,1973,Apr,25.43
Maluku Utara,1973,May,25.58
Maluku Utara,1973,Jun,25.61
Maluku Utara,1973,Jul,25.22
Maluku Utara,1973,Aug,24.93
Maluku Utara,1973,Sep,25.04
Maluku Utara,1973,Oct,25.23
Maluku Utara,1973,Nov,25.17
Maluku Utara,1973,Dec,25.12
Maluku Utara,1974,Jan,25.21
Maluku Utara,1974,Feb,25.05
Maluku Utara,1974,Mar,25.31
Maluku Utara,1974,Apr,25.41
Maluku Utara,1974,May,25.59
Maluku Utara,1974,Jun,25.37
Maluku Utara,1974,Jul,25.21
Maluku Utara,1974,Aug,25.01
Maluku Utara,1974,Sep,25.16
Maluku Utara,1974,Oct,25.17
Maluku Utara,1974,Nov,25.25
Maluku Utara,1974,Dec,25.04
Maluku Utara,1975,Jan,25.15
Maluku Utara,1975,Feb,25.09
Maluku Utara,1975,Mar,25.05
Maluku Utara,1975,Apr,25.37
Maluku Utara,1975,May,25.59
Maluku Utara,1975,Jun,25.39
Maluku Utara,1975,Jul,25.23
Maluku Utara,1975,Aug,25.01
Maluku Utara,1975,Sep,24.99
Maluku Utara,1975,Oct,25.14
Maluku Utara,1975,Nov,25.22
Maluku Utara,1975,Dec,25.08
Maluku Utara,1976,Jan,25.22
Maluku Utara,1976,Feb,24.89
Maluku Utara,1976,Mar,24.98
Maluku Utara,1976,Apr,25.3
Maluku Utara,1976,May,25.61
Maluku Utara,1976,Jun,25.24
Maluku Utara,1976,Jul,25.22
Maluku Utara,1976,Aug,24.94
Maluku Utara,1976,Sep,25.05
Maluku Utara,1976,Oct,25.2
Maluku Utara,1976,Nov,25.21
Maluku Utara,1976,Dec,25.11
Maluku Utara,1977,Jan,25.29
Maluku Utara,1977,Feb,24.95
Maluku Utara,1977,Mar,24.95
Maluku Utara,1977,Apr,25.36
Maluku Utara,1977,May,25.61
Maluku Utara,1977,Jun,25.23
Maluku Utara,1977,Jul,25.19
Maluku Utara,1977,Aug,24.86
Maluku Utara,1977,Sep,25.07
Maluku Utara,1977,Oct,25.25
Maluku Utara,1977,Nov,25.32
Maluku Utara,1977,Dec,25.19
Maluku Utara,1978,Jan,25.19
Maluku Utara,1978,Feb,25.06
Maluku Utara,1978,Mar,25.43
Maluku Utara,1978,Apr,25.35
Maluku Utara,1978,May,25.63
Maluku Utara,1978,Jun,25.38
Maluku Utara,1978,Jul,25.26
Maluku Utara,1978,Aug,24.93
Maluku Utara,1978,Sep,24.98
Maluku Utara,1978,Oct,25.18
Maluku Utara,1978,Nov,25.14
Maluku Utara,1978,Dec,25.05
Maluku Utara,1979,Jan,25.26
Maluku Utara,1979,Feb,25.27
Maluku Utara,1979,Mar,24.87
Maluku Utara,1979,Apr,25.29
Maluku Utara,1979,May,25.58
Maluku Utara,1979,Jun,25.45
Maluku Utara,1979,Jul,25.22
Maluku Utara,1979,Aug,24.98
Maluku Utara,1979,Sep,25.11
Maluku Utara,1979,Oct,25.3
Maluku Utara,1979,Nov,25.32
Maluku Utara,1979,Dec,24.91
Maluku Utara,1980,Jan,25.26
Maluku Utara,1980,Feb,25.01
Maluku Utara,1980,Mar,25.19
Maluku Utara,1980,Apr,25.39
Maluku Utara,1980,May,25.68
Maluku Utara,1980,Jun,25.47
Maluku Utara,1980,Jul,25.22
Maluku Utara,1980,Aug,24.87
Maluku Utara,1980,Sep,25.16
Maluku Utara,1980,Oct,25.29
Maluku Utara,1980,Nov,25.32
Maluku Utara,1980,Dec,25.07
Maluku Utara,1981,Jan,25.22
Maluku Utara,1981,Feb,24.94
Maluku Utara,1981,Mar,25.04
Maluku Utara,1981,Apr,25.34
Maluku Utara,1981,May,25.62
Maluku Utara,1981,Jun,25.38
Maluku Utara,1981,Jul,25.23
Maluku Utara,1981,Aug,25.04
Maluku Utara,1981,Sep,25.06
Maluku Utara,1981,Oct,25.2
Maluku Utara,1981,Nov,25.38
Maluku Utara,1981,Dec,25.06
Maluku Utara,1982,Jan,25.27
Maluku Utara,1982,Feb,25.15
Maluku Utara,1982,Mar,25.27
Maluku Utara,1982,Apr,25.4
Maluku Utara,1982,May,25.61
Maluku Utara,1982,Jun,25.41
Maluku Utara,1982,Jul,25.25
Maluku Utara,1982,Aug,24.94
Maluku Utara,1982,Sep,25.05
Maluku Utara,1982,Oct,25.21
Maluku Utara,1982,Nov,25.47
Maluku Utara,1982,Dec,25.35
Maluku Utara,1983,Jan,25.15
Maluku Utara,1983,Feb,25.19
Maluku Utara,1983,Mar,25.68
Maluku Utara,1983,Apr,25.43
Maluku Utara,1983,May,25.59
Maluku Utara,1983,Jun,25.49
Maluku Utara,1983,Jul,25.22
Maluku Utara,1983,Aug,24.96
Maluku Utara,1983,Sep,25.09
Maluku Utara,1983,Oct,25.22
Maluku Utara,1983,Nov,25.23
Maluku Utara,1983,Dec,25.14
Maluku Utara,1984,Jan,25.22
Maluku Utara,1984,Feb,25.01
Maluku Utara,1984,Mar,25.22
Maluku Utara,1984,Apr,25.26
Maluku Utara,1984,May,25.59
Maluku Utara,1984,Jun,25.27
Maluku Utara,1984,Jul,25.2
Maluku Utara,1984,Aug,24.95
Maluku Utara,1984,Sep,24.85
Maluku Utara,1984,Oct,25.11
Maluku Utara,1984,Nov,25.29
Maluku Utara,1984,Dec,25.22
Maluku Utara,1985,Jan,25.26
Maluku Utara,1985,Feb,25.2
Maluku Utara,1985,Mar,25.38
Maluku Utara,1985,Apr,25.34
Maluku Utara,1985,May,25.67
Maluku Utara,1985,Jun,25.39
Maluku Utara,1985,Jul,25.19
Maluku Utara,1985,Aug,24.94
Maluku Utara,1985,Sep,25.01
Maluku Utara,1985,Oct,25.23
Maluku Utara,1985,Nov,25.37
Maluku Utara,1985,Dec,25.18
Maluku Utara,1986,Jan,25.26
Maluku Utara,1986,Feb,25.13
Maluku Utara,1986,Mar,25.28
Maluku Utara,1986,Apr,25.42
Maluku Utara,1986,May,25.7
Maluku Utara,1986,Jun,25.51
Maluku Utara,1986,Jul,25.3
Maluku Utara,1986,Aug,25.02
Maluku Utara,1986,Sep,25.13
Maluku Utara,1986,Oct,25.3
Maluku Utara,1986,Nov,25.3
Maluku Utara,1986,Dec,25.15
Maluku Utara,1987,Jan,25.25
Maluku Utara,1987,Feb,25.17
Maluku Utara,1987,Mar,25.34
Maluku Utara,1987,Apr,25.41
Maluku Utara,1987,May,25.73
Maluku Utara,1987,Jun,25.63
Maluku Utara,1987,Jul,25.36
Maluku Utara,1987,Aug,25.02
Maluku Utara,1987,Sep,25.2
Maluku Utara,1987,Oct,25.34
Maluku Utara,1987,Nov,25.5
Maluku Utara,1987,Dec,25.29
Maluku Utara,1988,Jan,25.39
Maluku Utara,1988,Feb,25.14
Maluku Utara,1988,Mar,25.71
Maluku Utara,1988,Apr,25.49
Maluku Utara,1988,May,25.68
Maluku Utara,1988,Jun,25.43
Maluku Utara,1988,Jul,25.29
Maluku Utara,1988,Aug,25.03
Maluku Utara,1988,Sep,25.06
Maluku Utara,1988,Oct,25.24
Maluku Utara,1988,Nov,25.31
Maluku Utara,1988,Dec,25.02
Maluku Utara,1989,Jan,25.32
Maluku Utara,1989,Feb,25.07
Maluku Utara,1989,Mar,25.27
Maluku Utara,1989,Apr,25.4
Maluku Utara,1989,May,25.61
Maluku Utara,1989,Jun,25.36
Maluku Utara,1989,Jul,25.24
Maluku Utara,1989,Aug,25.02
Maluku Utara,1989,Sep,25.13
Maluku Utara,1989,Oct,25.31
Maluku Utara,1989,Nov,25.33
Maluku Utara,1989,Dec,25.26
Maluku Utara,1990,Jan,25.3
Maluku Utara,1990,Feb,25.18
Maluku Utara,1990,Mar,25.45
Maluku Utara,1990,Apr,25.53
Maluku Utara,1990,May,25.67
Maluku Utara,1990,Jun,25.41
Maluku Utara,1990,Jul,25.32
Maluku Utara,1990,Aug,25.06
Maluku Utara,1990,Sep,25.12
Maluku Utara,1990,Oct,25.38
Maluku Utara,1990,Nov,25.32
Maluku Utara,1990,Dec,25.23
Maluku Utara,1991,Jan,25.28
Maluku Utara,1991,Feb,25.19
Maluku Utara,1991,Mar,25.34
Maluku Utara,1991,Apr,25.48
Maluku Utara,1991,May,25.66
Maluku Utara,1991,Jun,25.51
Maluku Utara,1991,Jul,25.27
Maluku Utara,1991,Aug,25.07
Maluku Utara,1991,Sep,25.17
Maluku Utara,1991,Oct,25.3
Maluku Utara,1991,Nov,25.37
Maluku Utara,1991,Dec,25.19
Maluku Utara,1992,Jan,25.22
Maluku Utara,1992,Feb,25.14
Maluku Utara,1992,Mar,25.36
Maluku Utara,1992,Apr,25.42
Maluku Utara,1992,May,25.67
Maluku Utara,1992,Jun,25.48
Maluku Utara,1992,Jul,25.24
Maluku Utara,1992,Aug,25.1
Maluku Utara,1992,Sep,25.18
Maluku Utara,1992,Oct,25.31
Maluku Utara,1992,Nov,25.31
Maluku Utara,1992,Dec,25.16
Maluku Utara,1993,Jan,25.23
Maluku Utara,1993,Feb,25.11
Maluku Utara,1993,Mar,25.29
Maluku Utara,1993,Apr,25.43
Maluku Utara,1993,May,25.68
Maluku Utara,1993,Jun,25.51
Maluku Utara,1993,Jul,25.32
Maluku Utara,1993,Aug,24.98
Maluku Utara,1993,Sep,25.04
Maluku Utara,1993,Oct,25.31
Maluku Utara,1993,Nov,25.44
Maluku Utara,1993,Dec,25.29
Maluku Utara,1994,Jan,25.28
Maluku Utara,1994,Feb,25.22
Maluku Utara,1994,Mar,25.34
Maluku Utara,1994,Apr,25.41
Maluku Utara,1994,May,25.68
Maluku Utara,1994,Jun,25.45
Maluku Utara,1994,Jul,25.32
Maluku Utara,1994,Aug,24.97
Maluku Utara,1994,Sep,25.06
Maluku Utara,1994,Oct,25.31
Maluku Utara,1994,Nov,25.4
Maluku Utara,1994,Dec,25.15
Maluku Utara,1995,Jan,25.24
Maluku Utara,1995,Feb,25.17
Maluku Utara,1995,Mar,25.33
Maluku Utara,1995,Apr,25.45
Maluku Utara,1995,May,25.74
Maluku Utara,1995,Jun,25.51
Maluku Utara,1995,Jul,25.27
Maluku Utara,1995,Aug,24.98
Maluku Utara,1995,Sep,25.06
Maluku Utara,1995,Oct,25.28
Maluku Utara,1995,Nov,25.38
Maluku Utara,1995,Dec,25.18
Maluku Utara,1996,Jan,25.21
Maluku Utara,1996,Feb,25.2
Maluku Utara,1996,Mar,25.33
Maluku Utara,1996,Apr,25.41
Maluku Utara,1996,May,25.64
Maluku Utara,1996,Jun,25.46
Maluku Utara,1996,Jul,25.27
Maluku Utara,1996,Aug,24.95
Maluku Utara,1996,Sep,25.13
Maluku Utara,1996,Oct,25.26
Maluku Utara,1996,Nov,25.37
Maluku Utara,1996,Dec,25.2
Maluku Utara,1997,Jan,25.19
Maluku Utara,1997,Feb,25.11
Maluku Utara,1997,Mar,25.26
Maluku Utara,1997,Apr,25.41
Maluku Utara,1997,May,25.65
Maluku Utara,1997,Jun,25.52
Maluku Utara,1997,Jul,25.35
Maluku Utara,1997,Aug,25.08
Maluku Utara,1997,Sep,25.14
Maluku Utara,1997,Oct,25.35
Maluku Utara,1997,Nov,25.46
Maluku Utara,1997,Dec,25.26
Maluku Utara,1998,Jan,25.25
Maluku Utara,1998,Feb,25.23
Maluku Utara,1998,Mar,25.35
Maluku Utara,1998,Apr,25.5
Maluku Utara,1998,May,25.75
Maluku Utara,1998,Jun,25.51
Maluku Utara,1998,Jul,25.34
Maluku Utara,1998,Aug,25.08
Maluku Utara,1998,Sep,25.15
Maluku Utara,1998,Oct,25.33
Maluku Utara,1998,Nov,25.38
Maluku Utara,1998,Dec,25.21
Maluku Utara,1999,Jan,25.23
Maluku Utara,1999,Feb,25.2
Maluku Utara,1999,Mar,25.3
Maluku Utara,1999,Apr,25.43
Maluku Utara,1999,May,25.57
Maluku Utara,1999,Jun,25.47
Maluku Utara,1999,Jul,25.31
Maluku Utara,1999,Aug,24.94
Maluku Utara,1999,Sep,25.14
Maluku Utara,1999,Oct,25.38
Maluku Utara,1999,Nov,25.37
Maluku Utara,1999,Dec,25.24
Maluku Utara,2000,Jan,25.33
Maluku Utara,2000,Feb,25.22
Maluku Utara,2000,Mar,25.39
Maluku Utara,2000,Apr,25.38
Maluku Utara,2000,May,25.69
Maluku Utara,2000,Jun,25.43
Maluku Utara,2000,Jul,25.33
Maluku Utara,2000,Aug,25.01
Maluku Utara,2000,Sep,25.19
Maluku Utara,2000,Oct,25.25
Maluku Utara,2000,Nov,25.38
Maluku Utara,2000,Dec,25.25
Maluku Utara,2001,Jan,25.3
Maluku Utara,2001,Feb,25.27
Maluku Utara,2001,Mar,25.16
Maluku Utara,2001,Apr,25.49
Maluku Utara,2001,May,25.61
Maluku Utara,2001,Jun,25.5
Maluku Utara,2001,Jul,25.34
Maluku Utara,2001,Aug,25.06
Maluku Utara,2001,Sep,25.2
Maluku Utara,2001,Oct,25.33
Maluku Utara,2001,Nov,25.32
Maluku Utara,2001,Dec,25.18
Maluku Utara,2002,Jan,25.31
Maluku Utara,2002,Feb,25.22
Maluku Utara,2002,Mar,25.29
Maluku Utara,2002,Apr,25.45
Maluku Utara,2002,May,25.68
Maluku Utara,2002,Jun,25.51
Maluku Utara,2002,Jul,25.32
Maluku Utara,2002,Aug,25.06
Maluku Utara,2002,Sep,25.2
Maluku Utara,2002,Oct,25.39
Maluku Utara,2002,Nov,25.45
Maluku Utara,2002,Dec,25.16
Maluku Utara,2003,Jan,25.32
Maluku Utara,2003,Feb,25.25
Maluku Utara,2003,Mar,25.18
Maluku Utara,2003,Apr,25.48
Maluku Utara,2003,May,25.77
Maluku Utara,2003,Jun,25.54
Maluku Utara,2003,Jul,25.24
Maluku Utara,2003,Aug,25.0
Maluku Utara,2003,Sep,25.03
Maluku Utara,2003,Oct,25.26
Maluku Utara,2003,Nov,25.42
Maluku Utara,2003,Dec,25.17
Maluku Utara,2004,Jan,25.27
Maluku Utara,2004,Feb,25.24
Maluku Utara,2004,Mar,25.56
Maluku Utara,2004,Apr,25.54
Maluku Utara,2004,May,25.67
Maluku Utara,2004,Jun,25.51
Maluku Utara,2004,Jul,25.29
Maluku Utara,2004,Aug,25.05
Maluku Utara,2004,Sep,25.1
Maluku Utara,2004,Oct,25.32
Maluku Utara,2004,Nov,25.4
Maluku Utara,2004,Dec,25.27
Maluku Utara,2005,Jan,25.34
Maluku Utara,2005,Feb,25.21
Maluku Utara,2005,Mar,25.43
Maluku Utara,2005,Apr,25.46
Maluku Utara,2005,May,25.65
Maluku Utara,2005,Jun,25.45
Maluku Utara,2005,Jul,25.23
Maluku Utara,2005,Aug,25.02
Maluku Utara,2005,Sep,25.05
Maluku Utara,2005,Oct,25.25
Maluku Utara,2005,Nov,25.43
Maluku Utara,2005,Dec,25.18
Maluku Utara,2006,Jan,25.32
Maluku Utara,2006,Feb,25.17
Maluku Utara,2006,Mar,25.28
Maluku Utara,2006,Apr,25.44
Maluku Utara,2006,May,25.67
Maluku Utara,2006,Jun,25.39
Maluku Utara,2006,Jul,25.34
Maluku Utara,2006,Aug,25.08
Maluku Utara,2006,Sep,25.1
Maluku Utara,2006,Oct,25.27
Maluku Utara,2006,Nov,25.35
Maluku Utara,2006,Dec,25.29
Maluku Utara,2007,Jan,25.29
Maluku Utara,2007,Feb,25.2
Maluku Utara,2007,Mar,25.14
Maluku Utara,2007,Apr,25.55
Maluku Utara,2007,May,25.72
Maluku Utara,2007,Jun,25.52
Maluku Utara,2007,Jul,25.28
Maluku Utara,2007,Aug,24.94
Maluku Utara,2007,Sep,25.05
Maluku Utara,2007,Oct,25.31
Maluku Utara,2007,Nov,25.28
Maluku Utara,2007,Dec,25.21
Maluku Utara,2008,Jan,25.29
Maluku Utara,2008,Feb,25.06
Maluku Utara,2008,Mar,25.15
Maluku Utara,2008,Apr,25.34
Maluku Utara,2008,May,25.53
Maluku Utara,2008,Jun,25.5
Maluku Utara,2008,Jul,25.24
Maluku Utara,2008,Aug,24.94
Maluku Utara,2008,Sep,25.1
Maluku Utara,2008,Oct,25.26
Maluku Utara,2008,Nov,25.44
Maluku Utara,2008,Dec,25.35
Maluku Utara,2009,Jan,25.33
Maluku Utara,2009,Feb,24.96
Maluku Utara,2009,Mar,25.14
Maluku Utara,2009,Apr,25.46
Maluku Utara,2009,May,25.68
Maluku Utara,2009,Jun,25.48
Maluku Utara,2009,Jul,25.25
Maluku Utara,2009,Aug,25.06
Maluku Utara,2009,Sep,25.21
Maluku Utara,2009,Oct,25.32
Maluku Utara,2009,Nov,25.66
Maluku Utara,2009,Dec,25.17
Maluku Utara,2010,Jan,25.22
Maluku Utara,2010,Feb,25.11
Maluku Utara,2010,Mar,25.15
Maluku Utara,2010,Apr,25.46
Maluku Utara,2010,May,25.73
Maluku Utara,2010,Jun,25.54
Maluku Utara,2010,Jul,25.27
Maluku Utara,2010,Aug,24.99
Maluku Utara,2010,Sep,25.2
Maluku Utara,2010,Oct,25.22
Maluku Utara,2010,Nov,25.47
Maluku Utara,2010,Dec,25.26
Maluku Utara,2011,Jan,25.29
Maluku Utara,2011,Feb,25.07
Maluku Utara,2011,Mar,25.56
Maluku Utara,2011,Apr,25.53
Maluku Utara,2011,May,25.52
Maluku Utara,2011,Jun,25.49
Maluku Utara,2011,Jul,25.29
Maluku Utara,2011,Aug,25.03
Maluku Utara,2011,Sep,25.04
Maluku Utara,2011,Oct,25.28
Maluku Utara,2011,Nov,25.6
Maluku Utara,2011,Dec,25.39
Maluku Utara,2012,Jan,25.4
Maluku Utara,2012,Feb,25.25
Maluku Utara,2012,Mar,25.47
Maluku Utara,2012,Apr,25.44
Maluku Utara,2012,May,25.66
Maluku Utara,2012,Jun,25.53
Maluku Utara,2012,Jul,25.25
Maluku Utara,2012,Aug,24.95
