province_name,year,month,max_temp
Nusa Tenggara Timur,2011,Jan,29.93
Nusa Tenggara Timur,2011,Feb,29.78
Nusa Tenggara Timur,2011,Mar,30.11
Nusa Tenggara Timur,2011,Apr,29.99
Nusa Tenggara Timur,2011,May,29.7
Nusa Tenggara Timur,2011,Jun,28.71
Nusa Tenggara Timur,2011,Jul,29.59
Nusa Tenggara Timur,2011,Aug,29.77
Nusa Tenggara Timur,2011,Sep,30.53
Nusa Tenggara Timur,2011,Oct,31.35
Nusa Tenggara Timur,2011,Nov,31.85
Nusa Tenggara Timur,2011,Dec,31.13
Nusa Tenggara Timur,2012,Jan,30.28
Nusa Tenggara Timur,2012,Feb,30.17
Nusa Tenggara Timur,2012,Mar,30.28
Nusa Tenggara Timur,2012,Apr,30.48
Nusa Tenggara Timur,2012,May,29.81
Nusa Tenggara Timur,2012,Jun,29.29
Nusa Tenggara Timur,2012,Jul,29.05
Nusa Tenggara Timur,2012,Aug,29.52
Nusa Tenggara Timur,2012,Sep,30.5
Nusa Tenggara Timur,2012,Oct,31.65
Nusa Tenggara Timur,2012,Nov,31.64
Nusa Tenggara Timur,2012,Dec,31.02
Nusa Tenggara Timur,2013,Jan,30.6
Nusa Tenggara Timur,2013,Feb,30.14
Nusa Tenggara Timur,2013,Mar,30.25
Nusa Tenggara Timur,2013,Apr,30.51
Nusa Tenggara Timur,2013,May,30.29
Nusa Tenggara Timur,2013,Jun,30.14
Nusa Tenggara Timur,2013,Jul,29.47
Nusa Tenggara Timur,2013,Aug,30.02
Nusa Tenggara Timur,2013,Sep,30.42
Nusa Tenggara Timur,2013,Oct,31.77
Nusa Tenggara Timur,2013,Nov,31.42
Nusa Tenggara Timur,2013,Dec,30.96
Nusa Tenggara Timur,2014,Jan,30.29
Nusa Tenggara Timur,2014,Feb,29.69
Nusa Tenggara Timur,2014,Mar,30.34
Nusa Tenggara Timur,2014,Apr,31.02
Nusa Tenggara Timur,2014,May,30.51
Nusa Tenggara Timur,2014,Jun,30.02
Nusa Tenggara Timur,2014,Jul,29.66
Nusa Tenggara Timur,2014,Aug,29.85
Nusa Tenggara Timur,2014,Sep,31.0
Nusa Tenggara Timur,2014,Oct,31.77
Nusa Tenggara Timur,2014,Nov,32.45
Nusa Tenggara Timur,2014,Dec,31.39
Nusa Tenggara Timur,2015,Jan,30.29
Nusa Tenggara Timur,2015,Feb,30.81
Nusa Tenggara Timur,2015,Mar,30.32
Nusa Tenggara Timur,2015,Apr,30.94
Nusa Tenggara Timur,2015,May,30.07
Nusa Tenggara Timur,2015,Jun,30.24
Nusa Tenggara Timur,2015,Jul,29.58
Nusa Tenggara Timur,2015,Aug,29.89
Nusa Tenggara Timur,2015,Sep,30.53
Nusa Tenggara Timur,2015,Oct,31.42
Nusa Tenggara Timur,2015,Nov,32.0
Nusa Tenggara Timur,2015,Dec,31.03
Nusa Tenggara Timur,2016,Jan,30.54
Nusa Tenggara Timur,2016,Feb,30.62
Nusa Tenggara Timur,2016,Mar,31.02
Nusa Tenggara Timur,2016,Apr,31.52
Nusa Tenggara Timur,2016,May,30.57
Nusa Tenggara Timur,2016,Jun,30.39
Nusa Tenggara Timur,2016,Jul,29.79
Nusa Tenggara Timur,2016,Aug,30.52
Nusa Tenggara Timur,2016,Sep,31.32
Nusa Tenggara Timur,2016,Oct,31.79
Nusa Tenggara Timur,2016,Nov,31.7
Nusa Tenggara Timur,2016,Dec,30.73
Nusa Tenggara Timur,2017,Jan,30.39
Nusa Tenggara Timur,2017,Feb,30.67
Nusa Tenggara Timur,2017,Mar,30.31
Nusa Tenggara Timur,2017,Apr,30.61
Nusa Tenggara Timur,2017,May,30.12
Nusa Tenggara Timur,2017,Jun,29.67
Nusa Tenggara Timur,2017,Jul,29.99
Nusa Tenggara Timur,2017,Aug,30.14
Nusa Tenggara Timur,2017,Sep,30.85
Nusa Tenggara Timur,2017,Oct,31.82
Nusa Tenggara Timur,2017,Nov,31.38
Nusa Tenggara Timur,2017,Dec,30.83
Nusa Tenggara Timur,2018,Jan,29.86
Nusa Tenggara Timur,2018,Feb,29.86
Nusa Tenggara Timur,2018,Mar,30.61
Nusa Tenggara Timur,2018,Apr,30.75
Nusa Tenggara Timur,2018,May,29.98
Nusa Tenggara Timur,2018,Jun,29.66
Nusa Tenggara Timur,2018,Jul,29.54
Nusa Tenggara Timur,2018,Aug,29.4
Nusa Tenggara Timur,2018,Sep,30.62
Nusa Tenggara Timur,2018,Oct,31.34
Nusa Tenggara Timur,2018,Nov,31.43
Nusa Tenggara Timur,2018,Dec,31.3
Nusa Tenggara Timur,2019,Jan,30.69
Nusa Tenggara Timur,2019,Feb,30.66
Nusa Tenggara Timur,2019,Mar,30.44
Nusa Tenggara Timur,2019,Apr,30.74
Nusa Tenggara Timur,2019,May,30.22
Nusa Tenggara Timur,2019,Jun,29.49
Nusa Tenggara Timur,2019,Jul,29.5
Nusa Tenggara Timur,2019,Aug,29.71
Nusa Tenggara Timur,2019,Sep,30.17
Nusa Tenggara Timur,2019,Oct,31.68
Nusa Tenggara Timur,2019,Nov,31.9
Nusa Tenggara Timur,2019,Dec,31.18
Nusa Tenggara Timur,2020,Jan,31.0
Nusa Tenggara Timur,2020,Feb,30.92
Nusa Tenggara Timur,2020,Mar,30.67
Nusa Tenggara Timur,2020,Apr,31.1
Nusa Tenggara Timur,2020,May,30.02
Nusa Tenggara Timur,2020,Jun,30.18
Nusa Tenggara Timur,2020,Jul,29.71
Nusa Tenggara Timur,2020,Aug,30.27
Nusa Tenggara Timur,2020,Sep,31.14
Nusa Tenggara Timur,2020,Oct,31.61
Nusa Tenggara Timur,2020,Nov,32.08
Nusa Tenggara Timur,2020,Dec,30.6
Nusa Tenggara Timur,2021,Jan,30.36
Nusa Tenggara Timur,2021,Feb,30.05
Nusa Tenggara Timur,2021,Mar,30.01
Nusa Tenggara Timur,2021,Apr,30.56
Nusa Tenggara Timur,2021,May,30.14
Nusa Tenggara Timur,2021,Jun,30.18
Nusa Tenggara Timur,2021,Jul,30.18
Nusa Tenggara Timur,2021,Aug,30.53
Nusa Tenggara Timur,2021,Sep,30.96
Nusa Tenggara Timur,2021,Oct,31.7
Nusa Tenggara Timur,2021,Nov,31.38
Nusa Tenggara Timur,2021,Dec,30.97
Papua,1901,Jan,29.23
Papua,1901,Feb,29.31
Papua,1901,Mar,29.27
Papua,1901,Apr,29.43
Papua,1901,May,29.06
Papua,1901,Jun,28.63
Papua,1901,Jul,27.87
Papua,1901,Aug,27.97
Papua,1901,Sep,28.64
Papua,1901,Oct,29.44
Papua,1901,Nov,29.63
Papua,1901,Dec,29.44
Papua,1902,Jan,29.19
Papua,1902,Feb,29.31
Papua,1902,Mar,29.27
Papua,1902,Apr,29.44
Papua,1902,May,29.07
Papua,1902,Jun,28.62
Papua,1902,Jul,27.88
Papua,1902,Aug,27.98
Papua,1902,Sep,28.64
Papua,1902,Oct,29.43
Papua,1902,Nov,29.63
Papua,1902,Dec,29.44
Papua,1903,Jan,29.35
Papua,1903,Feb,29.35
Papua,1903,Mar,29.38
Papua,1903,Apr,29.46
Papua,1903,May,29.03
Papua,1903,Jun,28.61
Papua,1903,Jul,27.9
Papua,1903,Aug,27.93
Papua,1903,Sep,28.6
Papua,1903,Oct,29.3
Papua,1903,Nov,29.6
Papua,1903,Dec,29.44
Papua,1904,Jan,29.21
Papua,1904,Feb,29.28
Papua,1904,Mar,29.27
Papua,1904,Apr,29.39
Papua,1904,May,29.02
Papua,1904,Jun,28.48
Papua,1904,Jul,27.76
Papua,1904,Aug,27.79
Papua,1904,Sep,28.47
Papua,1904,Oct,29.31
Papua,1904,Nov,29.48
Papua,1904,Dec,29.44
Papua,1905,Jan,29.28
Papua,1905,Feb,29.18
Papua,1905,Mar,29.29
Papua,1905,Apr,29.49
Papua,1905,May,29.05
Papua,1905,Jun,28.67
Papua,1905,Jul,27.78
Papua,1905,Aug,27.79
Papua,1905,Sep,28.56
Papua,1905,Oct,29.4
Papua,1905,Nov,29.53
Papua,1905,Dec,29.55
Papua,1906,Jan,29.32
Papua,1906,Feb,29.51
Papua,1906,Mar,29.35
Papua,1906,Apr,29.57
Papua,1906,May,29.08
Papua,1906,Jun,28.63
Papua,1906,Jul,27.87
Papua,1906,Aug,27.87
Papua,1906,Sep,28.62
Papua,1906,Oct,29.31
Papua,1906,Nov,29.61
Papua,1906,Dec,29.5
Papua,1907,Jan,29.18
Papua,1907,Feb,29.32
Papua,1907,Mar,29.22
Papua,1907,Apr,29.45
Papua,1907,May,29.02
Papua,1907,Jun,28.63
Papua,1907,Jul,27.83
Papua,1907,Aug,27.89
Papua,1907,Sep,28.47
Papua,1907,Oct,29.3
Papua,1907,Nov,29.54
Papua,1907,Dec,29.44
Papua,1908,Jan,29.18
Papua,1908,Feb,29.37
Papua,1908,Mar,29.3
Papua,1908,Apr,29.42
Papua,1908,May,29.02
Papua,1908,Jun,28.48
Papua,1908,Jul,27.83
Papua,1908,Aug,27.96
Papua,1908,Sep,28.59
Papua,1908,Oct,29.26
Papua,1908,Nov,29.56
Papua,1908,Dec,29.42
Papua,1909,Jan,29.26
Papua,1909,Feb,29.43
Papua,1909,Mar,29.31
Papua,1909,Apr,29.5
Papua,1909,May,29.17
Papua,1909,Jun,28.71
Papua,1909,Jul,28.08
Papua,1909,Aug,28.1
Papua,1909,Sep,28.65
Papua,1909,Oct,29.47
Papua,1909,Nov,29.64
Papua,1909,Dec,29.42
Papua,1910,Jan,29.28
Papua,1910,Feb,29.33
Papua,1910,Mar,29.3
Papua,1910,Apr,29.48
Papua,1910,May,29.1
Papua,1910,Jun,28.68
Papua,1910,Jul,27.98
Papua,1910,Aug,28.05
Papua,1910,Sep,28.7
Papua,1910,Oct,29.5
Papua,1910,Nov,29.63
Papua,1910,Dec,29.54
Papua,1911,Jan,29.32
Papua,1911,Feb,29.3
Papua,1911,Mar,29.36
Papua,1911,Apr,29.47
Papua,1911,May,29.02
Papua,1911,Jun,28.55
Papua,1911,Jul,27.8
Papua,1911,Aug,27.96
Papua,1911,Sep,28.43
Papua,1911,Oct,29.33
Papua,1911,Nov,29.62
Papua,1911,Dec,29.59
Papua,1912,Jan,29.21
Papua,1912,Feb,29.44
Papua,1912,Mar,29.34
Papua,1912,Apr,29.56
Papua,1912,May,29.01
Papua,1912,Jun,28.77
Papua,1912,Jul,27.89
Papua,1912,Aug,27.83
Papua,1912,Sep,28.59
Papua,1912,Oct,29.35
Papua,1912,Nov,29.63
Papua,1912,Dec,29.53
Papua,1913,Jan,29.3
Papua,1913,Feb,29.32
Papua,1913,Mar,29.34
Papua,1913,Apr,29.43
Papua,1913,May,29.03
Papua,1913,Jun,28.57
Papua,1913,Jul,27.82
Papua,1913,Aug,27.85
Papua,1913,Sep,28.42
Papua,1913,Oct,29.23
Papua,1913,Nov,29.65
Papua,1913,Dec,29.45
Papua,1914,Jan,29.29
Papua,1914,Feb,29.31
Papua,1914,Mar,29.37
Papua,1914,Apr,29.55
Papua,1914,May,29.08
Papua,1914,Jun,28.58
Papua,1914,Jul,27.76
Papua,1914,Aug,27.75
Papua,1914,Sep,28.41
Papua,1914,Oct,29.18
Papua,1914,Nov,29.45
Papua,1914,Dec,29.44
Papua,1915,Jan,29.22
Papua,1915,Feb,29.41
Papua,1915,Mar,29.34
Papua,1915,Apr,29.44
Papua,1915,May,29.11
Papua,1915,Jun,28.62
Papua,1915,Jul,27.98
Papua,1915,Aug,27.97
Papua,1915,Sep,28.75
Papua,1915,Oct,29.43
Papua,1915,Nov,29.7
Papua,1915,Dec,29.53
Papua,1916,Jan,29.15
Papua,1916,Feb,29.41
Papua,1916,Mar,29.35
Papua,1916,Apr,29.5
Papua,1916,May,29.04
Papua,1916,Jun,28.68
Papua,1916,Jul,28.05
Papua,1916,Aug,28.09
Papua,1916,Sep,28.66
Papua,1916,Oct,29.46
Papua,1916,Nov,29.69
Papua,1916,Dec,29.49
Papua,1917,Jan,29.23
Papua,1917,Feb,29.38
Papua,1917,Mar,29.26
Papua,1917,Apr,29.48
Papua,1917,May,29.08
Papua,1917,Jun,28.6
Papua,1917,Jul,28.02
Papua,1917,Aug,28.01
Papua,1917,Sep,28.68
Papua,1917,Oct,29.45
Papua,1917,Nov,29.7
Papua,1917,Dec,29.34
Papua,1918,Jan,29.2
Papua,1918,Feb,29.23
Papua,1918,Mar,29.25
Papua,1918,Apr,29.41
Papua,1918,May,28.93
Papua,1918,Jun,28.47
Papua,1918,Jul,27.65
Papua,1918,Aug,27.81
Papua,1918,Sep,28.4
Papua,1918,Oct,29.3
Papua,1918,Nov,29.67
Papua,1918,Dec,29.47
Papua,1919,Jan,29.19
Papua,1919,Feb,29.39
Papua,1919,Mar,29.31
Papua,1919,Apr,29.43
Papua,1919,May,29.03
Papua,1919,Jun,28.43
Papua,1919,Jul,27.67
Papua,1919,Aug,27.79
Papua,1919,Sep,28.48
Papua,1919,Oct,29.25
Papua,1919,Nov,29.61
Papua,1919,Dec,29.44
Papua,1920,Jan,29.19
Papua,1920,Feb,29.29
Papua,1920,Mar,29.38
Papua,1920,Apr,29.5
Papua,1920,May,29.06
Papua,1920,Jun,28.71
Papua,1920,Jul,27.9
Papua,1920,Aug,27.96
Papua,1920,Sep,28.59
Papua,1920,Oct,29.37
Papua,1920,Nov,29.55
Papua,1920,Dec,29.43
Papua,1921,Jan,29.19
Papua,1921,Feb,29.4
Papua,1921,Mar,29.38
Papua,1921,Apr,29.36
Papua,1921,May,29.04
Papua,1921,Jun,28.71
Papua,1921,Jul,27.88
Papua,1921,Aug,27.85
Papua,1921,Sep,28.62
Papua,1921,Oct,29.42
Papua,1921,Nov,29.57
Papua,1921,Dec,29.46
Papua,1922,Jan,29.31
Papua,1922,Feb,29.41
Papua,1922,Mar,29.29
Papua,1922,Apr,29.4
Papua,1922,May,28.91
Papua,1922,Jun,28.6
Papua,1922,Jul,27.9
Papua,1922,Aug,27.79
Papua,1922,Sep,28.61
Papua,1922,Oct,29.42
Papua,1922,Nov,29.55
Papua,1922,Dec,29.51
Papua,1923,Jan,29.29
Papua,1923,Feb,29.26
Papua,1923,Mar,29.16
Papua,1923,Apr,29.38
Papua,1923,May,29.02
Papua,1923,Jun,28.47
Papua,1923,Jul,27.62
Papua,1923,Aug,27.93
Papua,1923,Sep,28.37
Papua,1923,Oct,29.34
Papua,1923,Nov,29.61
Papua,1923,Dec,29.54
Papua,1924,Jan,29.28
Papua,1924,Feb,29.42
Papua,1924,Mar,29.4
Papua,1924,Apr,29.45
Papua,1924,May,29.06
Papua,1924,Jun,28.63
Papua,1924,Jul,27.8
Papua,1924,Aug,27.92
Papua,1924,Sep,28.62
Papua,1924,Oct,29.48
Papua,1924,Nov,29.74
Papua,1924,Dec,29.45
Papua,1925,Jan,29.29
Papua,1925,Feb,29.39
Papua,1925,Mar,29.3
Papua,1925,Apr,29.34
Papua,1925,May,28.95
Papua,1925,Jun,28.53
Papua,1925,Jul,27.76
Papua,1925,Aug,27.83
Papua,1925,Sep,28.53
Papua,1925,Oct,29.26
Papua,1925,Nov,29.58
Papua,1925,Dec,29.52
Papua,1926,Jan,29.21
Papua,1926,Feb,29.44
Papua,1926,Mar,29.43
Papua,1926,Apr,29.51
Papua,1926,May,29.15
Papua,1926,Jun,28.61
Papua,1926,Jul,27.88
Papua,1926,Aug,28.0
Papua,1926,Sep,28.67
Papua,1926,Oct,29.47
Papua,1926,Nov,29.63
Papua,1926,Dec,29.5
Papua,1927,Jan,29.22
Papua,1927,Feb,29.4
Papua,1927,Mar,29.45
Papua,1927,Apr,29.49
Papua,1927,May,29.11
Papua,1927,Jun,28.71
Papua,1927,Jul,27.88
Papua,1927,Aug,27.82
Papua,1927,Sep,28.47
Papua,1927,Oct,29.31
Papua,1927,Nov,29.56
Papua,1927,Dec,29.46
Papua,1928,Jan,29.24
Papua,1928,Feb,29.44
Papua,1928,Mar,29.34
Papua,1928,Apr,29.56
Papua,1928,May,29.03
Papua,1928,Jun,28.52
Papua,1928,Jul,27.75
Papua,1928,Aug,27.89
Papua,1928,Sep,28.62
Papua,1928,Oct,29.44
Papua,1928,Nov,29.64
Papua,1928,Dec,29.6
Papua,1929,Jan,29.18
Papua,1929,Feb,29.22
Papua,1929,Mar,29.27
Papua,1929,Apr,29.5
Papua,1929,May,28.93
Papua,1929,Jun,28.57
Papua,1929,Jul,27.85
Papua,1929,Aug,27.82
Papua,1929,Sep,28.45
Papua,1929,Oct,29.36
Papua,1929,Nov,29.64
Papua,1929,Dec,29.38
Papua,1930,Jan,29.24
Papua,1930,Feb,29.31
Papua,1930,Mar,29.26
Papua,1930,Apr,29.43
Papua,1930,May,29.16
Papua,1930,Jun,28.63
Papua,1930,Jul,27.77
Papua,1930,Aug,27.87
Papua,1930,Sep,28.43
Papua,1930,Oct,29.33
Papua,1930,Nov,29.52
Papua,1930,Dec,29.42
Papua,1931,Jan,29.34
Papua,1931,Feb,29.32
Papua,1931,Mar,29.24
Papua,1931,Apr,29.26
Papua,1931,May,28.99
Papua,1931,Jun,28.46
Papua,1931,Jul,27.69
Papua,1931,Aug,27.98
Papua,1931,Sep,28.45
Papua,1931,Oct,29.42
Papua,1931,Nov,29.5
Papua,1931,Dec,29.45
Papua,1932,Jan,29.31
Papua,1932,Feb,29.43
Papua,1932,Mar,29.38
Papua,1932,Apr,29.61
Papua,1932,May,29.13
Papua,1932,Jun,28.61
Papua,1932,Jul,27.74
Papua,1932,Aug,27.84
Papua,1932,Sep,28.56
Papua,1932,Oct,29.4
Papua,1932,Nov,29.63
Papua,1932,Dec,29.49
Papua,1933,Jan,29.35
Papua,1933,Feb,29.4
Papua,1933,Mar,29.39
Papua,1933,Apr,29.49
Papua,1933,May,29.05
Papua,1933,Jun,28.61
Papua,1933,Jul,27.91
Papua,1933,Aug,27.98
Papua,1933,Sep,28.65
Papua,1933,Oct,29.43
Papua,1933,Nov,29.61
Papua,1933,Dec,29.44
Papua,1934,Jan,29.25
Papua,1934,Feb,29.43
Papua,1934,Mar,29.3
Papua,1934,Apr,29.52
Papua,1934,May,29.09
Papua,1934,Jun,28.71
Papua,1934,Jul,27.93
Papua,1934,Aug,27.96
Papua,1934,Sep,28.49
Papua,1934,Oct,29.37
Papua,1934,Nov,29.76
Papua,1934,Dec,29.44
Papua,1935,Jan,29.34
Papua,1935,Feb,29.45
Papua,1935,Mar,29.32
Papua,1935,Apr,29.42
Papua,1935,May,28.98
Papua,1935,Jun,28.58
Papua,1935,Jul,27.93
Papua,1935,Aug,27.85
Papua,1935,Sep,28.58
Papua,1935,Oct,29.42
Papua,1935,Nov,29.56
Papua,1935,Dec,29.49
Papua,1936,Jan,29.32
Papua,1936,Feb,29.35
Papua,1936,Mar,29.35
Papua,1936,Apr,29.49
Papua,1936,May,28.99
Papua,1936,Jun,28.62
Papua,1936,Jul,27.9
Papua,1936,Aug,27.84
Papua,1936,Sep,28.6
Papua,1936,Oct,29.35
Papua,1936,Nov,29.62
Papua,1936,Dec,29.54
Papua,1937,Jan,29.26
Papua,1937,Feb,29.39
Papua,1937,Mar,29.37
Papua,1937,Apr,29.46
Papua,1937,May,29.11
Papua,1937,Jun,28.67
Papua,1937,Jul,27.92
Papua,1937,Aug,27.91
Papua,1937,Sep,28.6
Papua,1937,Oct,29.41
Papua,1937,Nov,29.68
Papua,1937,Dec,29.53
Papua,1938,Jan,29.26
Papua,1938,Feb,29.31
Papua,1938,Mar,29.31
Papua,1938,Apr,29.53
Papua,1938,May,29.02
Papua,1938,Jun,28.64
Papua,1938,Jul,27.88
Papua,1938,Aug,27.97
Papua,1938,Sep,28.51
Papua,1938,Oct,29.32
Papua,1938,Nov,29.6
Papua,1938,Dec,29.42
Papua,1939,Jan,29.23
Papua,1939,Feb,29.3
Papua,1939,Mar,29.26
Papua,1939,Apr,29.45
Papua,1939,May,28.99
Papua,1939,Jun,28.6
Papua,1939,Jul,27.89
Papua,1939,Aug,27.89
Papua,1939,Sep,28.58
Papua,1939,Oct,29.35
Papua,1939,Nov,29.64
Papua,1939,Dec,29.55
Papua,1940,Jan,29.19
Papua,1940,Feb,29.29
Papua,1940,Mar,29.26
Papua,1940,Apr,29.45
Papua,1940,May,29.09
Papua,1940,Jun,28.66
Papua,1940,Jul,27.87
Papua,1940,Aug,27.93
Papua,1940,Sep,28.54
Papua,1940,Oct,29.24
Papua,1940,Nov,29.66
Papua,1940,Dec,29.54
Papua,1941,Jan,29.19
Papua,1941,Feb,29.29
Papua,1941,Mar,29.29
Papua,1941,Apr,29.38
Papua,1941,May,29.03
Papua,1941,Jun,28.52
Papua,1941,Jul,27.65
Papua,1941,Aug,27.72
Papua,1941,Sep,28.42
Papua,1941,Oct,29.4
Papua,1941,Nov,29.49
Papua,1941,Dec,29.37
Papua,1942,Jan,29.25
Papua,1942,Feb,29.38
Papua,1942,Mar,29.3
Papua,1942,Apr,29.6
Papua,1942,May,29.17
Papua,1942,Jun,28.7
Papua,1942,Jul,28.04
Papua,1942,Aug,27.96
Papua,1942,Sep,28.67
Papua,1942,Oct,29.43
Papua,1942,Nov,29.62
Papua,1942,Dec,29.48
Papua,1943,Jan,29.19
Papua,1943,Feb,29.32
Papua,1943,Mar,29.22
Papua,1943,Apr,29.38
Papua,1943,May,28.96
Papua,1943,Jun,28.55
Papua,1943,Jul,27.89
Papua,1943,Aug,27.98
Papua,1943,Sep,28.64
Papua,1943,Oct,29.43
Papua,1943,Nov,29.58
Papua,1943,Dec,29.46
Papua,1944,Jan,29.24
Papua,1944,Feb,29.32
Papua,1944,Mar,29.21
Papua,1944,Apr,29.39
Papua,1944,May,29.0
Papua,1944,Jun,28.53
Papua,1944,Jul,27.83
Papua,1944,Aug,27.87
Papua,1944,Sep,28.47
Papua,1944,Oct,29.31
Papua,1944,Nov,29.51
Papua,1944,Dec,29.51
Papua,1945,Jan,29.27
Papua,1945,Feb,29.38
Papua,1945,Mar,29.29
Papua,1945,Apr,29.38
Papua,1945,May,28.9
Papua,1945,Jun,28.58
Papua,1945,Jul,27.84
Papua,1945,Aug,28.05
Papua,1945,Sep,28.67
Papua,1945,Oct,29.4
Papua,1945,Nov,29.49
Papua,1945,Dec,29.35
Papua,1946,Jan,29.2
Papua,1946,Feb,29.3
Papua,1946,Mar,29.27
Papua,1946,Apr,29.31
Papua,1946,May,28.97
Papua,1946,Jun,28.38
Papua,1946,Jul,27.73
Papua,1946,Aug,27.84
Papua,1946,Sep,28.53
Papua,1946,Oct,29.34
Papua,1946,Nov,29.55
Papua,1946,Dec,29.4
Papua,1947,Jan,29.21
Papua,1947,Feb,29.38
Papua,1947,Mar,29.3
Papua,1947,Apr,29.46
Papua,1947,May,28.99
Papua,1947,Jun,28.64
Papua,1947,Jul,27.93
Papua,1947,Aug,28.02
Papua,1947,Sep,28.74
Papua,1947,Oct,29.4
Papua,1947,Nov,29.63
Papua,1947,Dec,29.41
Papua,1948,Jan,29.22
Papua,1948,Feb,29.31
Papua,1948,Mar,29.28
Papua,1948,Apr,29.38
Papua,1948,May,29.07
Papua,1948,Jun,28.61
Papua,1948,Jul,27.94
Papua,1948,Aug,27.95
Papua,1948,Sep,28.54
Papua,1948,Oct,29.43
Papua,1948,Nov,29.54
Papua,1948,Dec,29.38
Papua,1949,Jan,29.32
Papua,1949,Feb,29.36
Papua,1949,Mar,29.29
Papua,1949,Apr,29.38
Papua,1949,May,29.01
Papua,1949,Jun,28.48
Papua,1949,Jul,27.89
Papua,1949,Aug,27.87
Papua,1949,Sep,28.59
Papua,1949,Oct,29.49
Papua,1949,Nov,29.57
Papua,1949,Dec,29.4
Papua,1950,Jan,29.11
Papua,1950,Feb,29.27
Papua,1950,Mar,29.35
Papua,1950,Apr,29.41
Papua,1950,May,28.96
Papua,1950,Jun,28.72
Papua,1950,Jul,27.99
Papua,1950,Aug,28.05
Papua,1950,Sep,28.67
Papua,1950,Oct,29.29
Papua,1950,Nov,29.99
Papua,1950,Dec,29.31
Papua,1951,Jan,29.04
Papua,1951,Feb,29.58
Papua,1951,Mar,29.27
Papua,1951,Apr,29.49
Papua,1951,May,28.88
Papua,1951,Jun,28.49
Papua,1951,Jul,27.93
Papua,1951,Aug,28.12
Papua,1951,Sep,28.64
Papua,1951,Oct,29.36
Papua,1951,Nov,29.66
Papua,1951,Dec,29.67
Papua,1952,Jan,29.43
Papua,1952,Feb,29.54
Papua,1952,Mar,29.49
Papua,1952,Apr,29.68
Papua,1952,May,29.24
Papua,1952,Jun,28.76
Papua,1952,Jul,28.11
Papua,1952,Aug,28.19
Papua,1952,Sep,28.68
Papua,1952,Oct,29.62
Papua,1952,Nov,29.67
Papua,1952,Dec,29.49
Papua,1953,Jan,29.06
Papua,1953,Feb,29.18
Papua,1953,Mar,29.46
Papua,1953,Apr,29.27
Papua,1953,May,28.88
Papua,1953,Jun,28.59
Papua,1953,Jul,27.76
Papua,1953,Aug,27.89
Papua,1953,Sep,28.62
Papua,1953,Oct,29.54
Papua,1953,Nov,29.75
Papua,1953,Dec,29.46
Papua,1954,Jan,29.19
Papua,1954,Feb,29.32
Papua,1954,Mar,29.37
Papua,1954,Apr,29.47
Papua,1954,May,28.98
Papua,1954,Jun,28.65
Papua,1954,Jul,27.99
Papua,1954,Aug,27.97
Papua,1954,Sep,28.64
Papua,1954,Oct,29.23
Papua,1954,Nov,29.44
Papua,1954,Dec,29.27
Papua,1955,Jan,29.06
Papua,1955,Feb,29.27
Papua,1955,Mar,29.26
Papua,1955,Apr,29.22
Papua,1955,May,29.31
Papua,1955,Jun,28.72
Papua,1955,Jul,27.98
Papua,1955,Aug,28.1
Papua,1955,Sep,28.73
Papua,1955,Oct,29.59
Papua,1955,Nov,29.47
Papua,1955,Dec,29.49
Papua,1956,Jan,28.92
Papua,1956,Feb,29.23
Papua,1956,Mar,29.28
Papua,1956,Apr,29.56
Papua,1956,May,29.15
Papua,1956,Jun,28.72
Papua,1956,Jul,28.03
Papua,1956,Aug,28.04
Papua,1956,Sep,28.57
Papua,1956,Oct,29.66
Papua,1956,Nov,29.61
Papua,1956,Dec,29.03
Papua,1957,Jan,28.98
Papua,1957,Feb,29.22
Papua,1957,Mar,29.21
Papua,1957,Apr,29.5
Papua,1957,May,28.9
Papua,1957,Jun,28.58
Papua,1957,Jul,27.94
Papua,1957,Aug,28.22
Papua,1957,Sep,28.49
Papua,1957,Oct,29.56
Papua,1957,Nov,29.76
Papua,1957,Dec,29.44
Papua,1958,Jan,29.42
Papua,1958,Feb,29.46
Papua,1958,Mar,29.43
Papua,1958,Apr,29.83
Papua,1958,May,29.47
Papua,1958,Jun,29.08
Papua,1958,Jul,28.07
Papua,1958,Aug,28.24
Papua,1958,Sep,29.02
Papua,1958,Oct,29.63
Papua,1958,Nov,29.73
Papua,1958,Dec,29.46
Papua,1959,Jan,29.13
Papua,1959,Feb,29.35
Papua,1959,Mar,29.38
Papua,1959,Apr,29.36
Papua,1959,May,29.06
Papua,1959,Jun,28.5
Papua,1959,Jul,27.79
Papua,1959,Aug,27.75
Papua,1959,Sep,28.38
Papua,1959,Oct,29.24
Papua,1959,Nov,29.73
Papua,1959,Dec,29.61
Papua,1960,Jan,29.07
Papua,1960,Feb,29.39
Papua,1960,Mar,29.02
Papua,1960,Apr,29.26
Papua,1960,May,28.98
Papua,1960,Jun,28.32
Papua,1960,Jul,27.64
Papua,1960,Aug,27.91
Papua,1960,Sep,28.61
Papua,1960,Oct,29.5
Papua,1960,Nov,29.77
Papua,1960,Dec,29.37
Papua,1961,Jan,28.81
Papua,1961,Feb,29.34
Papua,1961,Mar,29.43
Papua,1961,Apr,29.31
Papua,1961,May,28.69
Papua,1961,Jun,27.94
Papua,1961,Jul,27.57
Papua,1961,Aug,27.57
Papua,1961,Sep,28.0
Papua,1961,Oct,28.99
