province_name,year,month,precipitation
Jawa Barat,1983,Apr,258.4
Jawa Barat,1983,May,315.38
Jawa Barat,1983,Jun,43.19
Jawa Barat,1983,Jul,90.15
Jawa Barat,1983,Aug,9.76
Jawa Barat,1983,Sep,5.59
Jawa Barat,1983,Oct,320.77
Jawa Barat,1983,Nov,380.1
Jawa Barat,1983,Dec,276.8
Jawa Barat,1984,Jan,376.58
Jawa Barat,1984,Feb,415.95
Jawa Barat,1984,Mar,355.61
Jawa Barat,1984,Apr,254.52
Jawa Barat,1984,May,233.97
Jawa Barat,1984,Jun,81.61
Jawa Barat,1984,Jul,77.1
Jawa Barat,1984,Aug,150.59
Jawa Barat,1984,Sep,399.14
Jawa Barat,1984,Oct,332.63
Jawa Barat,1984,Nov,242.32
Jawa Barat,1984,Dec,315.98
Jawa Barat,1985,Jan,384.99
Jawa Barat,1985,Feb,252.08
Jawa Barat,1985,Mar,205.96
Jawa Barat,1985,Apr,302.36
Jawa Barat,1985,May,134.12
Jawa Barat,1985,Jun,162.99
Jawa Barat,1985,Jul,149.66
Jawa Barat,1985,Aug,51.05
Jawa Barat,1985,Sep,106.13
Jawa Barat,1985,Oct,353.84
Jawa Barat,1985,Nov,268.85
Jawa Barat,1985,Dec,260.11
Jawa Barat,1986,Jan,382.81
Jawa Barat,1986,Feb,274.66
Jawa Barat,1986,Mar,469.79
Jawa Barat,1986,Apr,286.57
Jawa Barat,1986,May,100.65
Jawa Barat,1986,Jun,187.19
Jawa Barat,1986,Jul,193.69
Jawa Barat,1986,Aug,128.53
Jawa Barat,1986,Sep,341.28
Jawa Barat,1986,Oct,298.85
Jawa Barat,1986,Nov,320.94
Jawa Barat,1986,Dec,300.12
Jawa Barat,1987,Jan,388.31
Jawa Barat,1987,Feb,313.7
Jawa Barat,1987,Mar,305.37
Jawa Barat,1987,Apr,251.6
Jawa Barat,1987,May,172.86
Jawa Barat,1987,Jun,126.34
Jawa Barat,1987,Jul,38.78
Jawa Barat,1987,Aug,8.59
Jawa Barat,1987,Sep,53.13
Jawa Barat,1987,Oct,54.03
Jawa Barat,1987,Nov,277.11
Jawa Barat,1987,Dec,364.89
Jawa Barat,1988,Jan,441.3
Jawa Barat,1988,Feb,289.63
Jawa Barat,1988,Mar,426.11
Jawa Barat,1988,Apr,171.55
Jawa Barat,1988,May,257.98
Jawa Barat,1988,Jun,132.05
Jawa Barat,1988,Jul,49.09
Jawa Barat,1988,Aug,52.5
Jawa Barat,1988,Sep,34.02
Jawa Barat,1988,Oct,330.28
Jawa Barat,1988,Nov,381.61
Jawa Barat,1988,Dec,337.91
Jawa Barat,1989,Jan,347.12
Jawa Barat,1989,Feb,406.03
Jawa Barat,1989,Mar,300.9
Jawa Barat,1989,Apr,344.85
Jawa Barat,1989,May,316.42
Jawa Barat,1989,Jun,199.05
Jawa Barat,1989,Jul,172.67
Jawa Barat,1989,Aug,131.47
Jawa Barat,1989,Sep,34.06
Jawa Barat,1989,Oct,111.09
Jawa Barat,1989,Nov,300.69
Jawa Barat,1989,Dec,378.66
Jawa Barat,1990,Jan,400.09
Jawa Barat,1990,Feb,313.37
Jawa Barat,1990,Mar,225.67
Jawa Barat,1990,Apr,279.85
Jawa Barat,1990,May,181.2
Jawa Barat,1990,Jun,142.62
Jawa Barat,1990,Jul,116.54
Jawa Barat,1990,Aug,280.3
Jawa Barat,1990,Sep,103.95
Jawa Barat,1990,Oct,120.21
Jawa Barat,1990,Nov,302.8
Jawa Barat,1990,Dec,337.49
Jawa Barat,1991,Jan,445.1
Jawa Barat,1991,Feb,308.89
Jawa Barat,1991,Mar,353.6
Jawa Barat,1991,Apr,322.52
Jawa Barat,1991,May,96.06
Jawa Barat,1991,Jun,16.84
Jawa Barat,1991,Jul,13.69
Jawa Barat,1991,Aug,0.56
Jawa Barat,1991,Sep,28.0
Jawa Barat,1991,Oct,77.77
Jawa Barat,1991,Nov,404.03
Jawa Barat,1991,Dec,382.43
Jawa Barat,1992,Jan,387.65
Jawa Barat,1992,Feb,290.44
Jawa Barat,1992,Mar,371.32
Jawa Barat,1992,Apr,373.44
Jawa Barat,1992,May,274.61
Jawa Barat,1992,Jun,129.97
Jawa Barat,1992,Jul,93.72
Jawa Barat,1992,Aug,260.12
Jawa Barat,1992,Sep,246.85
Jawa Barat,1992,Oct,429.73
Jawa Barat,1992,Nov,407.2
Jawa Barat,1992,Dec,380.38
Jawa Barat,1993,Jan,447.23
Jawa Barat,1993,Feb,280.75
Jawa Barat,1993,Mar,363.15
Jawa Barat,1993,Apr,321.07
Jawa Barat,1993,May,189.34
Jawa Barat,1993,Jun,170.52
Jawa Barat,1993,Jul,48.44
Jawa Barat,1993,Aug,154.86
Jawa Barat,1993,Sep,84.42
Jawa Barat,1993,Oct,149.11
Jawa Barat,1993,Nov,312.3
Jawa Barat,1993,Dec,425.22
Jawa Barat,1994,Jan,473.99
Jawa Barat,1994,Feb,356.64
Jawa Barat,1994,Mar,480.52
Jawa Barat,1994,Apr,382.48
Jawa Barat,1994,May,109.92
Jawa Barat,1994,Jun,40.65
Jawa Barat,1994,Jul,14.08
Jawa Barat,1994,Aug,20.86
Jawa Barat,1994,Sep,24.47
Jawa Barat,1994,Oct,113.66
Jawa Barat,1994,Nov,194.82
Jawa Barat,1994,Dec,253.23
Jawa Barat,1995,Jan,441.18
Jawa Barat,1995,Feb,414.15
Jawa Barat,1995,Mar,406.02
Jawa Barat,1995,Apr,292.63
Jawa Barat,1995,May,219.43
Jawa Barat,1995,Jun,212.46
Jawa Barat,1995,Jul,260.62
Jawa Barat,1995,Aug,7.53
Jawa Barat,1995,Sep,126.04
Jawa Barat,1995,Oct,376.21
Jawa Barat,1995,Nov,526.15
Jawa Barat,1995,Dec,266.02
Jawa Barat,1996,Jan,412.45
Jawa Barat,1996,Feb,363.29
Jawa Barat,1996,Mar,328.82
Jawa Barat,1996,Apr,286.89
Jawa Barat,1996,May,163.88
Jawa Barat,1996,Jun,73.65
Jawa Barat,1996,Jul,107.71
Jawa Barat,1996,Aug,177.78
Jawa Barat,1996,Sep,102.11
Jawa Barat,1996,Oct,500.8
Jawa Barat,1996,Nov,456.24
Jawa Barat,1996,Dec,331.55
Jawa Barat,1997,Jan,315.67
Jawa Barat,1997,Feb,182.45
Jawa Barat,1997,Mar,245.87
Jawa Barat,1997,Apr,283.57
Jawa Barat,1997,May,193.35
Jawa Barat,1997,Jun,21.83
Jawa Barat,1997,Jul,18.1
Jawa Barat,1997,Aug,7.2
Jawa Barat,1997,Sep,3.07
Jawa Barat,1997,Oct,32.77
Jawa Barat,1997,Nov,192.0
Jawa Barat,1997,Dec,309.06
Jawa Barat,1998,Jan,229.57
Jawa Barat,1998,Feb,352.1
Jawa Barat,1998,Mar,469.56
Jawa Barat,1998,Apr,299.99
Jawa Barat,1998,May,191.88
Jawa Barat,1998,Jun,187.03
Jawa Barat,1998,Jul,240.1
Jawa Barat,1998,Aug,158.28
Jawa Barat,1998,Sep,248.41
Jawa Barat,1998,Oct,526.12
Jawa Barat,1998,Nov,396.29
Jawa Barat,1998,Dec,318.74
Jawa Barat,1999,Jan,473.49
Jawa Barat,1999,Feb,299.19
Jawa Barat,1999,Mar,312.11
Jawa Barat,1999,Apr,296.55
Jawa Barat,1999,May,216.76
Jawa Barat,1999,Jun,125.33
Jawa Barat,1999,Jul,126.61
Jawa Barat,1999,Aug,27.89
Jawa Barat,1999,Sep,77.08
Jawa Barat,1999,Oct,400.84
Jawa Barat,1999,Nov,416.42
Jawa Barat,1999,Dec,382.08
Jawa Barat,2000,Jan,344.75
Jawa Barat,2000,Feb,286.17
Jawa Barat,2000,Mar,219.0
Jawa Barat,2000,Apr,325.25
Jawa Barat,2000,May,281.85
Jawa Barat,2000,Jun,134.96
Jawa Barat,2000,Jul,71.72
Jawa Barat,2000,Aug,52.49
Jawa Barat,2000,Sep,94.81
Jawa Barat,2000,Oct,224.87
Jawa Barat,2000,Nov,554.41
Jawa Barat,2000,Dec,134.54
Jawa Barat,2001,Jan,398.78
Jawa Barat,2001,Feb,342.59
Jawa Barat,2001,Mar,331.1
Jawa Barat,2001,Apr,356.7
Jawa Barat,2001,May,109.01
Jawa Barat,2001,Jun,154.4
Jawa Barat,2001,Jul,180.39
Jawa Barat,2001,Aug,49.15
Jawa Barat,2001,Sep,141.51
Jawa Barat,2001,Oct,565.0
Jawa Barat,2001,Nov,480.24
Jawa Barat,2001,Dec,192.82
Jawa Barat,2002,Jan,489.76
Jawa Barat,2002,Feb,190.37
Jawa Barat,2002,Mar,336.45
Jawa Barat,2002,Apr,194.74
Jawa Barat,2002,May,81.71
Jawa Barat,2002,Jun,73.55
Jawa Barat,2002,Jul,132.87
Jawa Barat,2002,Aug,39.65
Jawa Barat,2002,Sep,13.3
Jawa Barat,2002,Oct,29.05
Jawa Barat,2002,Nov,290.86
Jawa Barat,2002,Dec,515.3
Jawa Barat,2003,Jan,295.24
Jawa Barat,2003,Feb,440.01
Jawa Barat,2003,Mar,511.69
Jawa Barat,2003,Apr,210.98
Jawa Barat,2003,May,161.98
Jawa Barat,2003,Jun,34.67
Jawa Barat,2003,Jul,35.62
Jawa Barat,2003,Aug,68.3
Jawa Barat,2003,Sep,92.98
Jawa Barat,2003,Oct,417.4
Jawa Barat,2003,Nov,348.1
Jawa Barat,2003,Dec,391.67
Jawa Barat,2004,Jan,287.38
Jawa Barat,2004,Feb,348.48
Jawa Barat,2004,Mar,320.81
Jawa Barat,2004,Apr,378.4
Jawa Barat,2004,May,350.62
Jawa Barat,2004,Jun,93.21
Jawa Barat,2004,Jul,85.96
Jawa Barat,2004,Aug,11.0
Jawa Barat,2004,Sep,61.11
Jawa Barat,2004,Oct,64.32
Jawa Barat,2004,Nov,337.54
Jawa Barat,2004,Dec,418.75
Jawa Barat,2005,Jan,459.47
Jawa Barat,2005,Feb,460.44
Jawa Barat,2005,Mar,477.91
Jawa Barat,2005,Apr,226.03
Jawa Barat,2005,May,272.04
Jawa Barat,2005,Jun,257.82
Jawa Barat,2005,Jul,185.25
Jawa Barat,2005,Aug,68.68
Jawa Barat,2005,Sep,239.18
Jawa Barat,2005,Oct,246.78
Jawa Barat,2005,Nov,315.86
Jawa Barat,2005,Dec,372.83
Jawa Barat,2006,Jan,412.19
Jawa Barat,2006,Feb,468.73
Jawa Barat,2006,Mar,348.21
Jawa Barat,2006,Apr,306.7
Jawa Barat,2006,May,150.76
Jawa Barat,2006,Jun,44.51
Jawa Barat,2006,Jul,58.75
Jawa Barat,2006,Aug,1.42
Jawa Barat,2006,Sep,1.3
Jawa Barat,2006,Oct,50.18
Jawa Barat,2006,Nov,152.88
Jawa Barat,2006,Dec,370.33
Jawa Barat,2007,Jan,200.1
Jawa Barat,2007,Feb,647.8
Jawa Barat,2007,Mar,235.81
Jawa Barat,2007,Apr,403.93
Jawa Barat,2007,May,241.33
Jawa Barat,2007,Jun,155.23
Jawa Barat,2007,Jul,32.93
Jawa Barat,2007,Aug,58.65
Jawa Barat,2007,Sep,65.9
Jawa Barat,2007,Oct,158.2
Jawa Barat,2007,Nov,295.99
Jawa Barat,2007,Dec,604.34
Jawa Barat,2008,Jan,340.0
Jawa Barat,2008,Feb,377.32
Jawa Barat,2008,Mar,279.57
Jawa Barat,2008,Apr,331.66
Jawa Barat,2008,May,138.94
Jawa Barat,2008,Jun,97.79
Jawa Barat,2008,Jul,12.46
Jawa Barat,2008,Aug,91.78
Jawa Barat,2008,Sep,92.37
Jawa Barat,2008,Oct,243.6
Jawa Barat,2008,Nov,415.39
Jawa Barat,2008,Dec,334.16
Jawa Barat,2009,Jan,426.93
Jawa Barat,2009,Feb,313.41
Jawa Barat,2009,Mar,275.81
Jawa Barat,2009,Apr,226.82
Jawa Barat,2009,May,303.04
Jawa Barat,2009,Jun,126.07
Jawa Barat,2009,Jul,38.26
Jawa Barat,2009,Aug,6.2
Jawa Barat,2009,Sep,76.02
Jawa Barat,2009,Oct,232.62
Jawa Barat,2009,Nov,383.58
Jawa Barat,2009,Dec,283.95
Jawa Barat,2010,Jan,347.72
Jawa Barat,2010,Feb,247.71
Jawa Barat,2010,Mar,466.48
Jawa Barat,2010,Apr,318.58
Jawa Barat,2010,May,352.27
Jawa Barat,2010,Jun,260.17
Jawa Barat,2010,Jul,245.37
Jawa Barat,2010,Aug,245.48
Jawa Barat,2010,Sep,511.08
Jawa Barat,2010,Oct,460.4
Jawa Barat,2010,Nov,369.09
Jawa Barat,2010,Dec,297.81
Jawa Barat,2011,Jan,167.28
Jawa Barat,2011,Feb,264.03
Jawa Barat,2011,Mar,311.08
Jawa Barat,2011,Apr,271.52
Jawa Barat,2011,May,301.88
Jawa Barat,2011,Jun,88.27
Jawa Barat,2011,Jul,91.71
Jawa Barat,2011,Aug,4.08
Jawa Barat,2011,Sep,50.59
Jawa Barat,2011,Oct,158.27
Jawa Barat,2011,Nov,358.1
Jawa Barat,2011,Dec,330.26
Jawa Barat,2012,Jan,376.77
Jawa Barat,2012,Feb,261.37
Jawa Barat,2012,Mar,240.01
Jawa Barat,2012,Apr,340.62
Jawa Barat,2012,May,140.64
Jawa Barat,2012,Jun,59.26
Jawa Barat,2012,Jul,17.8
Jawa Barat,2012,Aug,22.17
Jawa Barat,2012,Sep,26.91
Jawa Barat,2012,Oct,150.64
Jawa Barat,2012,Nov,449.07
Jawa Barat,2012,Dec,564.56
Jawa Barat,2013,Jan,318.82
Jawa Barat,2013,Feb,384.94
Jawa Barat,2013,Mar,294.96
Jawa Barat,2013,Apr,203.19
Jawa Barat,2013,May,246.37
Jawa Barat,2013,Jun,175.35
Jawa Barat,2013,Jul,294.79
Jawa Barat,2013,Aug,90.7
Jawa Barat,2013,Sep,50.79
Jawa Barat,2013,Oct,89.2
Jawa Barat,2013,Nov,226.32
Jawa Barat,2013,Dec,325.11
Jawa Barat,2014,Jan,425.26
Jawa Barat,2014,Feb,301.4
Jawa Barat,2014,Mar,250.9
Jawa Barat,2014,Apr,259.81
Jawa Barat,2014,May,185.17
Jawa Barat,2014,Jun,138.2
Jawa Barat,2014,Jul,252.38
Jawa Barat,2014,Aug,39.03
Jawa Barat,2014,Sep,61.1
Jawa Barat,2014,Oct,66.38
Jawa Barat,2014,Nov,299.88
Jawa Barat,2014,Dec,365.53
Jawa Barat,2015,Jan,367.72
Jawa Barat,2015,Feb,393.56
Jawa Barat,2015,Mar,356.25
Jawa Barat,2015,Apr,291.78
Jawa Barat,2015,May,148.89
Jawa Barat,2015,Jun,14.7
Jawa Barat,2015,Jul,10.84
Jawa Barat,2015,Aug,26.7
Jawa Barat,2015,Sep,3.43
Jawa Barat,2015,Oct,7.7
Jawa Barat,2015,Nov,283.11
Jawa Barat,2015,Dec,304.01
Jawa Barat,2016,Jan,254.23
Jawa Barat,2016,Feb,399.97
Jawa Barat,2016,Mar,285.78
Jawa Barat,2016,Apr,281.52
Jawa Barat,2016,May,205.79
Jawa Barat,2016,Jun,187.48
Jawa Barat,2016,Jul,137.56
Jawa Barat,2016,Aug,161.67
Jawa Barat,2016,Sep,381.19
Jawa Barat,2016,Oct,551.1
Jawa Barat,2016,Nov,390.15
Jawa Barat,2016,Dec,299.98
Jawa Barat,2017,Jan,402.31
Jawa Barat,2017,Feb,332.52
Jawa Barat,2017,Mar,295.33
Jawa Barat,2017,Apr,324.28
Jawa Barat,2017,May,256.41
Jawa Barat,2017,Jun,190.27
Jawa Barat,2017,Jul,122.78
Jawa Barat,2017,Aug,31.3
Jawa Barat,2017,Sep,120.53
Jawa Barat,2017,Oct,419.8
Jawa Barat,2017,Nov,373.54
Jawa Barat,2017,Dec,285.92
Jawa Barat,2018,Jan,173.34
Jawa Barat,2018,Feb,376.18
Jawa Barat,2018,Mar,363.79
Jawa Barat,2018,Apr,378.46
Jawa Barat,2018,May,212.75
Jawa Barat,2018,Jun,267.2
Jawa Barat,2018,Jul,18.84
Jawa Barat,2018,Aug,23.25
Jawa Barat,2018,Sep,53.51
Jawa Barat,2018,Oct,130.4
Jawa Barat,2018,Nov,314.79
Jawa Barat,2018,Dec,275.23
Jawa Barat,2019,Jan,362.32
Jawa Barat,2019,Feb,318.01
Jawa Barat,2019,Mar,373.04
Jawa Barat,2019,Apr,437.04
Jawa Barat,2019,May,144.48
Jawa Barat,2019,Jun,26.1
Jawa Barat,2019,Jul,10.4
Jawa Barat,2019,Aug,11.89
Jawa Barat,2019,Sep,2.13
Jawa Barat,2019,Oct,78.25
Jawa Barat,2019,Nov,107.71
Jawa Barat,2019,Dec,348.12
Jawa Barat,2020,Jan,430.32
Jawa Barat,2020,Feb,504.27
Jawa Barat,2020,Mar,465.23
Jawa Barat,2020,Apr,355.79
Jawa Barat,2020,May,259.83
Jawa Barat,2020,Jun,86.1
Jawa Barat,2020,Jul,88.18
Jawa Barat,2020,Aug,76.36
Jawa Barat,2020,Sep,211.71
Jawa Barat,2020,Oct,483.86
Jawa Barat,2020,Nov,378.2
Jawa Barat,2020,Dec,407.67
Jawa Barat,2021,Jan,321.46
Jawa Barat,2021,Feb,492.54
Jawa Barat,2021,Mar,314.47
Jawa Barat,2021,Apr,268.81
Jawa Barat,2021,May,245.38
Jawa Barat,2021,Jun,219.4
Jawa Barat,2021,Jul,90.21
Jawa Barat,2021,Aug,98.61
Jawa Barat,2021,Sep,282.16
Jawa Barat,2021,Oct,262.56
Jawa Barat,2021,Nov,425.27
Jawa Barat,2021,Dec,400.94
Jawa Tengah,1901,Jan,442.46
Jawa Tengah,1901,Feb,376.79
Jawa Tengah,1901,Mar,459.43
Jawa Tengah,1901,Apr,155.68
Jawa Tengah,1901,May,64.6
Jawa Tengah,1901,Jun,254.59
Jawa Tengah,1901,Jul,195.14
Jawa Tengah,1901,Aug,28.15
Jawa Tengah,1901,Sep,10.69
Jawa Tengah,1901,Oct,96.88
Jawa Tengah,1901,Nov,260.58
Jawa Tengah,1901,Dec,344.61
Jawa Tengah,1902,Jan,437.06
Jawa Tengah,1902,Feb,442.33
Jawa Tengah,1902,Mar,424.28
Jawa Tengah,1902,Apr,80.92
Jawa Tengah,1902,May,123.4
Jawa Tengah,1902,Jun,82.39
Jawa Tengah,1902,Jul,5.49
Jawa Tengah,1902,Aug,23.57
Jawa Tengah,1902,Sep,0.06
Jawa Tengah,1902,Oct,23.26
Jawa Tengah,1902,Nov,107.85
Jawa Tengah,1902,Dec,254.89
Jawa Tengah,1903,Jan,243.73
Jawa Tengah,1903,Feb,507.44
Jawa Tengah,1903,Mar,517.34
Jawa Tengah,1903,Apr,275.67
Jawa Tengah,1903,May,225.51
Jawa Tengah,1903,Jun,101.26
Jawa Tengah,1903,Jul,46.65
Jawa Tengah,1903,Aug,11.53
Jawa Tengah,1903,Sep,76.17
Jawa Tengah,1903,Oct,245.25
Jawa Tengah,1903,Nov,355.42
Jawa Tengah,1903,Dec,433.07
Jawa Tengah,1904,Jan,355.96
Jawa Tengah,1904,Feb,384.84
Jawa Tengah,1904,Mar,472.42
Jawa Tengah,1904,Apr,268.29
Jawa Tengah,1904,May,285.5
Jawa Tengah,1904,Jun,148.45
Jawa Tengah,1904,Jul,69.56
Jawa Tengah,1904,Aug,68.52
Jawa Tengah,1904,Sep,234.36
Jawa Tengah,1904,Oct,269.0
Jawa Tengah,1904,Nov,279.4
Jawa Tengah,1904,Dec,433.71
Jawa Tengah,1905,Jan,369.22
Jawa Tengah,1905,Feb,462.78
Jawa Tengah,1905,Mar,306.08
Jawa Tengah,1905,Apr,346.34
Jawa Tengah,1905,May,204.84
Jawa Tengah,1905,Jun,20.28
Jawa Tengah,1905,Jul,150.53
Jawa Tengah,1905,Aug,30.46
Jawa Tengah,1905,Sep,49.11
Jawa Tengah,1905,Oct,59.25
Jawa Tengah,1905,Nov,288.84
Jawa Tengah,1905,Dec,241.5
Jawa Tengah,1906,Jan,573.9
Jawa Tengah,1906,Feb,339.12
Jawa Tengah,1906,Mar,303.98
Jawa Tengah,1906,Apr,260.49
Jawa Tengah,1906,May,118.75
Jawa Tengah,1906,Jun,28.35
Jawa Tengah,1906,Jul,90.7
Jawa Tengah,1906,Aug,236.29
Jawa Tengah,1906,Sep,354.72
Jawa Tengah,1906,Oct,211.37
Jawa Tengah,1906,Nov,393.21
Jawa Tengah,1906,Dec,564.09
Jawa Tengah,1907,Jan,401.21
Jawa Tengah,1907,Feb,391.9
Jawa Tengah,1907,Mar,331.26
Jawa Tengah,1907,Apr,207.47
Jawa Tengah,1907,May,182.24
Jawa Tengah,1907,Jun,54.58
Jawa Tengah,1907,Jul,85.29
Jawa Tengah,1907,Aug,80.23
Jawa Tengah,1907,Sep,82.67
Jawa Tengah,1907,Oct,148.6
Jawa Tengah,1907,Nov,362.63
Jawa Tengah,1907,Dec,439.16
Jawa Tengah,1908,Jan,319.67
Jawa Tengah,1908,Feb,510.38
Jawa Tengah,1908,Mar,311.49
Jawa Tengah,1908,Apr,247.72
Jawa Tengah,1908,May,276.04
Jawa Tengah,1908,Jun,138.42
Jawa Tengah,1908,Jul,143.44
Jawa Tengah,1908,Aug,171.14
Jawa Tengah,1908,Sep,87.91
Jawa Tengah,1908,Oct,232.46
Jawa Tengah,1908,Nov,382.52
Jawa Tengah,1908,Dec,348.47
Jawa Tengah,1909,Jan,419.84
Jawa Tengah,1909,Feb,407.6
Jawa Tengah,1909,Mar,356.86
Jawa Tengah,1909,Apr,298.18
Jawa Tengah,1909,May,406.79
Jawa Tengah,1909,Jun,320.74
Jawa Tengah,1909,Jul,183.38
Jawa Tengah,1909,Aug,123.61
Jawa Tengah,1909,Sep,185.01
Jawa Tengah,1909,Oct,343.9
Jawa Tengah,1909,Nov,251.62
Jawa Tengah,1909,Dec,251.37
Jawa Tengah,1910,Jan,384.84
Jawa Tengah,1910,Feb,361.36
Jawa Tengah,1910,Mar,352.31
Jawa Tengah,1910,Apr,280.67
Jawa Tengah,1910,May,182.01
Jawa Tengah,1910,Jun,159.73
Jawa Tengah,1910,Jul,184.39
Jawa Tengah,1910,Aug,161.86
Jawa Tengah,1910,Sep,234.64
Jawa Tengah,1910,Oct,388.36
Jawa Tengah,1910,Nov,349.09
Jawa Tengah,1910,Dec,359.91
Jawa Tengah,1911,Jan,398.41
Jawa Tengah,1911,Feb,326.81
Jawa Tengah,1911,Mar,294.46
Jawa Tengah,1911,Apr,228.93
Jawa Tengah,1911,May,199.05
Jawa Tengah,1911,Jun,151.64
Jawa Tengah,1911,Jul,108.31
Jawa Tengah,1911,Aug,12.09
Jawa Tengah,1911,Sep,104.92
Jawa Tengah,1911,Oct,211.71
Jawa Tengah,1911,Nov,311.19
Jawa Tengah,1911,Dec,366.16
Jawa Tengah,1912,Jan,491.04
Jawa Tengah,1912,Feb,441.88
Jawa Tengah,1912,Mar,444.81
Jawa Tengah,1912,Apr,148.68
Jawa Tengah,1912,May,108.87
Jawa Tengah,1912,Jun,50.49
Jawa Tengah,1912,Jul,49.01
Jawa Tengah,1912,Aug,12.38
Jawa Tengah,1912,Sep,32.09
Jawa Tengah,1912,Oct,196.59
Jawa Tengah,1912,Nov,456.44
Jawa Tengah,1912,Dec,348.01
Jawa Tengah,1913,Jan,422.29
Jawa Tengah,1913,Feb,342.53
Jawa Tengah,1913,Mar,411.71
Jawa Tengah,1913,Apr,254.74
Jawa Tengah,1913,May,75.63
Jawa Tengah,1913,Jun,9.72
Jawa Tengah,1913,Jul,4.85
Jawa Tengah,1913,Aug,22.32
Jawa Tengah,1913,Sep,51.68
Jawa Tengah,1913,Oct,211.3
Jawa Tengah,1913,Nov,172.1
Jawa Tengah,1913,Dec,369.59
Jawa Tengah,1914,Jan,389.72
Jawa Tengah,1914,Feb,367.97
Jawa Tengah,1914,Mar,301.69
Jawa Tengah,1914,Apr,249.09
Jawa Tengah,1914,May,198.23
Jawa Tengah,1914,Jun,83.13
Jawa Tengah,1914,Jul,3.17
Jawa Tengah,1914,Aug,2.46
Jawa Tengah,1914,Sep,2.05
Jawa Tengah,1914,Oct,12.72
Jawa Tengah,1914,Nov,216.06
Jawa Tengah,1914,Dec,378.63
Jawa Tengah,1915,Jan,577.22
Jawa Tengah,1915,Feb,488.44
Jawa Tengah,1915,Mar,339.14
Jawa Tengah,1915,Apr,206.91
Jawa Tengah,1915,May,354.93
Jawa Tengah,1915,Jun,135.7
Jawa Tengah,1915,Jul,41.74
Jawa Tengah,1915,Aug,23.88
Jawa Tengah,1915,Sep,78.39
Jawa Tengah,1915,Oct,173.14
Jawa Tengah,1915,Nov,378.76
Jawa Tengah,1915,Dec,323.84
Jawa Tengah,1916,Jan,596.06
Jawa Tengah,1916,Feb,389.81
Jawa Tengah,1916,Mar,377.23
Jawa Tengah,1916,Apr,157.58
Jawa Tengah,1916,May,135.93
Jawa Tengah,1916,Jun,142.91
Jawa Tengah,1916,Jul,126.66
Jawa Tengah,1916,Aug,153.39
Jawa Tengah,1916,Sep,241.67
Jawa Tengah,1916,Oct,446.68
Jawa Tengah,1916,Nov,303.8
Jawa Tengah,1916,Dec,378.94
Jawa Tengah,1917,Jan,451.55
Jawa Tengah,1917,Feb,448.87
Jawa Tengah,1917,Mar,283.12
Jawa Tengah,1917,Apr,366.29
Jawa Tengah,1917,May,182.33
Jawa Tengah,1917,Jun,69.23
Jawa Tengah,1917,Jul,54.68
Jawa Tengah,1917,Aug,45.78
Jawa Tengah,1917,Sep,260.45
Jawa Tengah,1917,Oct,350.88
Jawa Tengah,1917,Nov,348.85
Jawa Tengah,1917,Dec,451.35
Jawa Tengah,1918,Jan,399.37
Jawa Tengah,1918,Feb,507.69
Jawa Tengah,1918,Mar,219.99
Jawa Tengah,1918,Apr,175.43
Jawa Tengah,1918,May,173.5
Jawa Tengah,1918,Jun,40.93
Jawa Tengah,1918,Jul,15.28
Jawa Tengah,1918,Aug,17.97
Jawa Tengah,1918,Sep,5.58
Jawa Tengah,1918,Oct,53.91
Jawa Tengah,1918,Nov,292.18
Jawa Tengah,1918,Dec,396.11
Jawa Tengah,1919,Jan,381.17
Jawa Tengah,1919,Feb,405.36
Jawa Tengah,1919,Mar,328.66
Jawa Tengah,1919,Apr,306.97
Jawa Tengah,1919,May,350.04
Jawa Tengah,1919,Jun,107.71
Jawa Tengah,1919,Jul,18.87
Jawa Tengah,1919,Aug,48.92
Jawa Tengah,1919,Sep,28.74
Jawa Tengah,1919,Oct,20.64
Jawa Tengah,1919,Nov,336.63
Jawa Tengah,1919,Dec,448.2
Jawa Tengah,1920,Jan,464.56
Jawa Tengah,1920,Feb,289.46
Jawa Tengah,1920,Mar,435.15
Jawa Tengah,1920,Apr,346.79
Jawa Tengah,1920,May,139.52
Jawa Tengah,1920,Jun,63.96
Jawa Tengah,1920,Jul,40.81
Jawa Tengah,1920,Aug,250.3
Jawa Tengah,1920,Sep,259.91
Jawa Tengah,1920,Oct,366.47
Jawa Tengah,1920,Nov,292.4
Jawa Tengah,1920,Dec,234.84
Jawa Tengah,1921,Jan,326.43
Jawa Tengah,1921,Feb,426.95
Jawa Tengah,1921,Mar,476.95
Jawa Tengah,1921,Apr,187.68
Jawa Tengah,1921,May,44.76
Jawa Tengah,1921,Jun,97.37
Jawa Tengah,1921,Jul,52.22
Jawa Tengah,1921,Aug,47.97
Jawa Tengah,1921,Sep,79.59
Jawa Tengah,1921,Oct,255.98
Jawa Tengah,1921,Nov,199.37
Jawa Tengah,1921,Dec,347.09
Jawa Tengah,1922,Jan,393.22
Jawa Tengah,1922,Feb,374.76
Jawa Tengah,1922,Mar,378.72
Jawa Tengah,1922,Apr,257.21
Jawa Tengah,1922,May,312.71
Jawa Tengah,1922,Jun,194.38
Jawa Tengah,1922,Jul,48.53
Jawa Tengah,1922,Aug,22.03
Jawa Tengah,1922,Sep,42.04
Jawa Tengah,1922,Oct,230.58
Jawa Tengah,1922,Nov,225.71
